id,titul_pred,prijmeni,jmeno,titul_za,poslanec_2010,preferencni,novacek,interpelace_source_count,interpelace_target_count,zakony_predkladatel_count,absence_count,nazor_count,possible_votes_count,vystoupeni_count,strana_id,kraj_id,from_date,to_date,activity_index
5214, ,Kocianová,Jitka, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5215,Ing.,Adámek,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5216,Ing.,Vedral,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5217,Ing.,Tvrdík,Jaroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5218, ,Duspiva,Zdeněk, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5219, ,Šilerová,Jana, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5220, ,Miler,Ladislav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5221, ,Fanta,Bohumil, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5222, ,Presl,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5223, ,Forman,Zdeněk, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5224,ThMgr.,Karásek,Svatopluk, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5225, ,Kohák,Erazim, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5226, ,Žáček,Pavel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5227, ,Fibingerová,Helena, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5228, ,Weissová,Lucie, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5229,Prof.,Knížák,Milan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5230, ,Mrzena,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5231, ,Horálek,Milan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5232, ,Kos,Karel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5233, ,Deverová,Lenka, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5234, ,Fanc,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5235, ,Gombár,Eduard, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5236, ,Kříž,Hubert, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5237, ,Marek,Michal V., ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5238, ,Sochor,Antonín, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5239, ,Svoboda,Augustin, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5241,"",Perger,Jaroslav,"",0,0,0,0,0,0,0,0,0,0,,,0,0,186
5242,Mgr.,Plánička,Pavel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5243, ,Šuster,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5244, ,Kukuczka,Ervín, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5245, ,Ptáčková,Maria, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5246, ,Zoubek,Bohuslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5247,Mgr.,Mezuláník,Radek, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5248,Mgr.,Profeldová,Zdeňka, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5249, ,Vrba,Tomáš, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5250, ,Vyskočil,Stanislav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5251, ,Brandt,Zdeněk, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5252,JUDr.,Ibl,Petr, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5253,Ing.,Kučera,Miloslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5254,Mgr.,Nováková,Eva, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5255,Ing.,Svoboda,Miroslav, ,1,0,0,0,0,18,1294,1729,3549,40,2,2,1301094000,0,308
5256,Ing.,Bratský,Petr, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5257,Ing.,Dub,Tomáš, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5258,Mgr.,Mallotová,Helena, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5259, ,Novotný,Zbyněk, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5260,Ing.,Beneš,František,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5261,Ing.,Dolejš,Jiří, ,1,0,0,0,0,8,882,2605,4434,92,3,2,1275084000,0,197
5262,MUDr.,Říha,Vladimír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5263,Mgr.,Čurdová,Anna, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5264,Dr.,Rouček,Libor, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5265,MVDr.,Řihák,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5266, ,Třešňák,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5267, ,Fialová,Jiřina, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5268,Ing.,Vostrá,Miloslava, ,1,0,0,1,0,10,447,3154,4434,42,3,8,1275084000,0,172
5269,Ing.,Mládek,Jan,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5270,RSDr.,Braný,Petr, ,1,0,0,2,0,7,1082,2266,4434,76,3,9,1275084000,0,240
5271,Ing.,Čada,Vladimír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5272,Ing.,Votava,Václav, ,1,0,0,86,0,30,937,2851,4434,154,2,6,1275084000,0,138
5273,JUDr.,Pospíšil,Jiří, ,1,0,0,0,68,3,2083,1965,4434,238,1,6,1275084000,0,284
5274,Mgr.,Levá,Ivana, ,1,1,0,6,0,11,527,3047,4434,29,3,6,1275084000,0,191
5275,RSDr.,Urban,Ladislav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5276, ,Mikuta,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5277,Ing.,Patera,Miloš, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5278, ,Suk,Lubomír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5279,MUDr.,Krákora,Jaroslav, ,1,0,0,4,0,30,956,2622,4434,47,2,12,1275084000,0,214
5280,Ing.,Bíža,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5281,Ing.,Pátek,Miroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5282,Ing.,Šenfeld,Josef, ,1,0,0,4,0,7,331,3144,4434,42,3,12,1275084000,0,157
5283,Bc.,Němec,Oldřich, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5284,Ing.,Vojtilová,Jitka, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5285, ,Hasil,Tomáš, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5286,MUDr.,Kott,Petr, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5287,RNDr.,Pelc,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5288,Ing.,Šedivá,Iva, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5289, ,Dlab,Vlastimil, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5290,Mgr.,Marková,Soňa, ,1,0,0,10,0,13,621,2884,4434,85,3,5,1275084000,0,153
5291,Ing.,Hanuš,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5292,Ing.,Váňa,Miroslav, ,1,0,0,51,0,23,1068,2777,4434,42,2,13,1275084000,0,217
5293,PaedDr.,Gruntová,Jitka, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5294,Ing.,Zgarba,Petr, ,1,0,0,6,0,4,279,603,1145,11,2,10,1350684000,0,289
5295,Mgr.,Bičík,Milan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5296,JUDr.,Rusová,Marie, ,1,1,1,3,0,8,814,2843,4434,12,3,10,1275084000,0,250
5297,JUDr.,Hašek,Michal, ,1,1,0,0,0,20,3041,868,4434,31,2,7,1275084000,0,350
5298,Ing.,Kala,Miloslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5299,Ing.,Strnad,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5300,Ing. arch.,Mencl,Václav, ,1,0,0,0,0,6,1476,2505,4434,52,1,7,1275084000,0,295
5301,Mgr.,Šeich,David, ,1,0,0,0,0,1,1457,2252,4434,35,1,7,1275084000,0,315
5302,RNDr.,Bayerová,Marta, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5303,Ing.,Býček,Ladislav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5304,RSDr.,Zralý,Antonín, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5305,Ing.,Ostrý,Vlastimil, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5306,Ing.,Krill,Petr, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5307,RSDr.,Černý,Alexander, ,1,0,0,0,0,10,475,3098,4434,22,3,14,1275084000,0,194
5308, ,Mlčák,Ladislav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5309,Ing.,Vykydal,Ivo, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5310,Ing.,Seďa,Antonín, ,1,0,0,176,0,36,578,3676,4434,201,2,4,1275084000,0,72
5311, ,Smýkal,Josef, ,1,0,0,2,0,29,1779,2043,4434,22,2,4,1275084000,0,324
5312,Mgr.,Antolák,Vlastislav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5313,RNDr.,Koníček,Vladimír, ,1,0,0,10,0,7,225,3245,4434,90,3,4,1275084000,0,106
5314,Ing.,Hovorka,Ludvík, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5315,Ing.,Škopík,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5316,MUDr.,Kubinyi,Jozef,Ph.D.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5317,Ing.,Michalík,Alfréd, ,1,0,0,0,0,31,2358,1470,4434,48,2,3,1275084000,0,318
5318,Ing.,Rafaj,Petr, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5319, ,Sýkora,Antonín, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5320,JUDr.,Šedivá,Hana, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5321,Ing.,Konečná,Kateřina, ,1,0,0,34,0,12,1171,2248,4434,136,3,3,1275084000,0,196
5322,RSDr.,Opálka,Miroslav, ,1,0,0,9,0,12,553,3095,4434,177,3,3,1275084000,0,123
5323,MVDr.,Bielesz,Marian, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5324, ,Vícha,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5325, ,Fischerová,Taťána, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5326,Ing.,Šimonovský,Milan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5327,MUDr.,Součková,Marie, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5328, ,Maršíček,Zdeněk, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5329, ,Černý,Václav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5330, ,Hrubý,Zdeněk, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5331, ,Hartmann,Ivo, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5332, ,Tesařík,Antonín, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5333, ,Václavek,Miroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5334, ,Srba,Václav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5335, ,Hofírek,Radek, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5336, ,Schlossberger,Otakar, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5337, ,Kallista,Jaromír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5338, ,Kubíček,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5339, ,Zábranský,Miloš, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5340, ,Scholz,Petr, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5341, ,Šustr,Petr, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5342,PhDr.,Böhnisch,Robin, ,1,0,0,3,0,17,999,2838,4434,42,2,5,1275084000,0,242
5343, ,Žáková,Dana, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5344, ,Cundrla,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5345, ,Richter,Vít, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5346, ,Hložek,Stanislav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5347, ,Dohnal,Lubor, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5348, ,Jakobec,Milan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5349, ,Pospíchal,Petr, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5350, ,Šenkýř,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5351, ,Vaculíková,Katarína, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5352, ,Kolář,Petr, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5353, ,Badal,Milan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5354, ,Binar,Ivan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5355, ,Dvořák,Dobromil, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5356, ,Voráč,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5357, ,Vokáč,Robert, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5358,Ing.,Kostelka,Miroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5359, ,Kinšt,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5360, ,Gregar,Alexandr, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5361, ,Töpfer,Tomáš, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5362, ,Ondrová,Irena, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5364,JUDr.,Čermák,Karel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5365, ,Vrbík,Tomáš, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5366, ,Hájek,Tomáš, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5367, ,Gomba,Pavla, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5368, ,Fritzová,Milada, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5369, ,Hladík,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5370,Ing.,Večeře,Karel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5371, ,Florian,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5372, ,Kotrba,Štěpán, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5373, ,Prokeš,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5374, ,Horák,Pavel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5375,MUDr.,Kochan,Jozef, ,1,0,0,1,0,0,213,166,399,0,1,5,1366754400,0,393
5376, ,Tluchoř,Petr, ,1,0,0,0,0,4,1142,1552,3346,85,1,8,1275084000,1352242800,280
5377,Ing.,Poláček,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5378,Ing.,Schwippel,Jan,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5379,Ing.,Bauer,Jan, ,1,0,0,2,0,6,1490,2418,4434,59,1,9,1275084000,0,287
5380,RSDr.,Švarcbek,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5381,Ing.,Reiber,Vladimír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5382,Ing.,Jahn,Martin, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5383,Mgr.,Bublan,František, ,1,0,0,3,0,29,738,1758,3289,48,2,10,1275084000,1350684000,223
5384,Ing.,Paroubek,Jiří, ,1,0,0,199,0,11,1700,2009,4434,279,2,12,1275084000,0,223
5385,Ing.,Kratochvíle,Karel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5386,Ing.,Máša,Miloš, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5387,Ing.,Mocová,Dagmar, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5388, ,Vomáčko,Ladislav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5389, ,Baldýnský,Tomáš, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5390, ,Lukeš,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5391,Ing.,Bérová,Dana, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5392,JUDr.,Zářecký,Pavel,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5393, ,Dudková,Jana, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5394, ,Dudková,Jana, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5395,Ing.,Koníček,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5396, ,Baumrk,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5397, ,BAUMRUK,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5398, ,Baumruk,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5399, ,Vaculík,Jopsef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5400, ,Vaculík,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5401,Mgr.,Hamplová,Jana, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5402,Mgr.,Jandák,Vítězslav, ,1,0,0,1,0,22,2213,1580,4434,56,2,9,1275084000,0,315
5403, ,Dohnal,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5404, ,Rejholec,Václav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5405, ,Brandejs,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5406,MUDr.,Rath (ve vazbě),David, ,1,0,0,6,0,15,3336,776,4434,131,2,8,1275084000,0,293
5407,Ing.,Kubuš,Pavol, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5408, ,Doruška,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5409, ,Nováček,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5410, ,Pojer,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5411, ,Čermák,David, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5412, ,Szurman,Robert, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5413, ,Kaulich,Kamil, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5414,PhDr.,Mazuchová,Lenka, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5415, ,Zapletal,Cyril, ,1,0,0,0,0,38,1031,2861,4434,23,2,15,1275084000,0,247
5416,JUDr.,Jíša,Ladislav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5417, ,Satrapa,Ivan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5418, ,Kalvodová,Věra, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5419, ,Bartošová-Benčičová,Katarína, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5420, ,Bendová,Helena, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5421, ,Blažek,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5422, ,Fišárek,Alois, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5423, ,Hanuš,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5424, ,Masník,Boris, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5425, ,Ondříček,Miroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5426, ,Zelinský,Miroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5427, ,Jaklová,Dana, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5428, ,Moučková,Miroslava, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5429, ,Černohorská,Silva, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5430,Mgr.,Domesová,Zuzana, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5431,MUDr.,Horák,Pavel,MBA,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5432, ,Fassmann,Martin, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5433,MUDr.,Koskuba,Jiří, ,1,1,1,0,0,27,1272,2364,4434,40,2,2,1275084000,0,272
5434, ,Liška,Zdeněk, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5435, ,Pýchová,Hana, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5436, ,Sojka,Michal, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5437,Bc.,Šnajdr,Marek, ,1,0,1,0,0,6,1277,1553,3346,51,1,8,1275084000,1352242800,318
5438, ,Adamec,František, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5439, ,Adamec,Ivan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5440, ,Kantůrek,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5441, ,Klíma,Karel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5442, ,Klucová,Marie, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5443, ,Polanecký,Vladimír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5444,Ing.,Babor,Jan, ,1,0,0,8,0,33,922,2768,4434,25,2,9,1275084000,0,220
5445,Mgr.,Boháč,Zdeněk, ,1,1,0,4,0,6,886,3236,4434,27,1,14,1275084000,0,244
5446,MVDr.,Bohatec,Pavel, ,1,0,0,0,0,1,265,768,1088,0,1,8,1352242800,0,307
5447,Mgr.,Bohdalová,Vlasta, ,1,0,0,12,0,31,1352,2187,4434,59,2,9,1275084000,0,245
5448,Ing.,Bürgermeister,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5449,Ing.,Carbol,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5450, ,Čepelka,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5451,Ing.,Čerňanský,Josef, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5452, ,Červenka,Petr, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5453,Ing.,Dědič,František, ,1,0,0,5,0,5,858,3281,4434,40,1,9,1275084000,0,229
5454,Ing.,Dimitrov,Kosta, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5455,Mgr.,Dlouhý,Vladimír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5456, ,Dolejš,Richard, ,1,0,0,0,0,19,980,2892,4434,13,2,8,1275084000,0,265
5457, ,Dušek,Robert, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5458,Ing.,Fiala,Jaroslav,CSc.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5459,Ing.,Fiala,Radim, ,1,0,0,0,0,3,1653,2246,4434,29,1,14,1275084000,0,334
5460, ,Filipi,Dana, ,1,0,0,7,0,4,522,3601,4434,10,1,7,1275084000,0,213
5461,PaedDr.,Halíková,Milada, ,1,1,0,11,0,10,710,2873,4434,21,3,3,1275084000,0,218
5462, ,Hamáček,Jan, ,1,0,0,1,0,28,1695,2092,4434,164,2,8,1275084000,0,253
5463, ,Hink,Vladimír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5464,Ing.,Hrbata,Michael, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5465,Ing.,Chalupa,Jaromír, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5466,PhDr.,Jacques,Kateřina, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5467, ,Jakubková,Věra, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5468,Ing.,Kafka,David, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5469,Ing.,Kalábková,Gabriela, ,1,0,0,0,0,0,17,291,399,0,2,2,1365112800,0,194
5470, ,Klein,Jaroslav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5471,Ing.,Korytář,Karel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5472,Ing.,Krátký,Jiří, ,1,0,0,0,0,28,1295,2857,4434,54,2,14,1275084000,0,259
5473,Ing.,Krupka,Jaroslav, ,1,0,0,7,0,7,1435,2555,4434,60,1,3,1275084000,0,276
5474,Ing.,Kufa,Rudolf, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5475, ,Látka,Jan, ,1,1,0,119,0,30,449,2646,3289,78,2,6,1275084000,1350684000,118
5476,Ing.,Laudát,František, ,1,0,0,0,0,11,689,3364,4434,94,4,2,1275084000,0,172
5477,Ing.,Lesenská,Vladimíra, ,1,0,0,0,0,31,1237,2478,4434,25,2,5,1275084000,0,273
5478,Bc.,Lhota,Zdeněk, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5479,Ing.,Libý,Ladislav, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5480,Mgr.,Liška,Ondřej, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5481, ,Mach,Zdeněk, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5482,Ing. Mgr.,Mertinová,Marcela, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5483,MUDr.,Molendová,Dagmar, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5484, ,Morava,Jan, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5485,Ing.,Novosad,František, ,1,0,0,25,0,36,511,3662,4434,52,2,4,1275084000,0,128
5486,prof. RNDr.,Ohlídal,Ivan,DrSc.,1,0,0,64,0,41,779,3104,4434,165,2,7,1275084000,0,106
5487,Ing.,Petrů,Jiří, ,1,0,0,26,0,41,156,4020,4434,68,2,7,1275084000,0,74
5488, ,Petruška,Daniel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5489,Mgr.,Plašil,Ondřej, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5490, ,Ploc,Pavel, ,1,0,0,0,0,35,1006,2870,4434,18,2,15,1275084000,0,251
5491,MUDr.,Pohanka,Michal,Ph.D.,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5492,JUDr.,Polanský,Jiří, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5493, ,Prosek,Zdeněk, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5494,MVDr.,Rabas,Přemysl, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5495,Mgr.,Rádl,Aleš, ,1,0,0,5,0,3,1545,2395,4434,20,1,8,1275084000,0,329
5496,Mgr.,Raninec,Juraj, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5497,Ing.,Reisiegel,Daniel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5498,Mgr.,Rovan,Daniel, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5499,PaedDr.,Rybínová,Jana, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
5500,Ing.,Řebíček,Aleš, ,0,0,0,0,0,0,0,0,0,0,,,0,0,186
